ImageNumber,ObjectNumber,FileName_ALLphal_image,FileName_DAPI_align,FileName_MAXb1,FileName_MAXb2,FileName_MAXb3,FileName_ecad_image,PathName_ALLphal_image,PathName_DAPI_align,PathName_MAXb1,PathName_MAXb2,PathName_MAXb3,PathName_ecad_image,Distance_Centroid_ecad_cells,Intensity_IntegratedIntensity_enhanced_cy7_b1,Intensity_IntegratedIntensity_enhanced_cy7_b2,Intensity_IntegratedIntensity_enhanced_cy7_b3,Intensity_IntegratedIntensity_enhanced_farred_b1,Intensity_IntegratedIntensity_enhanced_farred_b2,Intensity_IntegratedIntensity_enhanced_farred_b3,Intensity_IntegratedIntensity_enhanced_gold_b1,Intensity_IntegratedIntensity_enhanced_gold_b2,Intensity_IntegratedIntensity_enhanced_gold_b3,Intensity_IntegratedIntensity_enhanced_red_b1,Intensity_IntegratedIntensity_enhanced_red_b2,Intensity_IntegratedIntensity_enhanced_red_b3,Intensity_LowerQuartileIntensity_enhanced_cy7_b1,Intensity_LowerQuartileIntensity_enhanced_cy7_b2,Intensity_LowerQuartileIntensity_enhanced_cy7_b3,Intensity_LowerQuartileIntensity_enhanced_farred_b1,Intensity_LowerQuartileIntensity_enhanced_farred_b2,Intensity_LowerQuartileIntensity_enhanced_farred_b3,Intensity_LowerQuartileIntensity_enhanced_gold_b1,Intensity_LowerQuartileIntensity_enhanced_gold_b2,Intensity_LowerQuartileIntensity_enhanced_gold_b3,Intensity_LowerQuartileIntensity_enhanced_red_b1,Intensity_LowerQuartileIntensity_enhanced_red_b2,Intensity_LowerQuartileIntensity_enhanced_red_b3,Intensity_MaxIntensity_enhanced_cy7_b1,Intensity_MaxIntensity_enhanced_cy7_b2,Intensity_MaxIntensity_enhanced_cy7_b3,Intensity_MaxIntensity_enhanced_farred_b1,Intensity_MaxIntensity_enhanced_farred_b2,Intensity_MaxIntensity_enhanced_farred_b3,Intensity_MaxIntensity_enhanced_gold_b1,Intensity_MaxIntensity_enhanced_gold_b2,Intensity_MaxIntensity_enhanced_gold_b3,Intensity_MaxIntensity_enhanced_red_b1,Intensity_MaxIntensity_enhanced_red_b2,Intensity_MaxIntensity_enhanced_red_b3,Intensity_MeanIntensity_enhanced_cy7_b1,Intensity_MeanIntensity_enhanced_cy7_b2,Intensity_MeanIntensity_enhanced_cy7_b3,Intensity_MeanIntensity_enhanced_farred_b1,Intensity_MeanIntensity_enhanced_farred_b2,Intensity_MeanIntensity_enhanced_farred_b3,Intensity_MeanIntensity_enhanced_gold_b1,Intensity_MeanIntensity_enhanced_gold_b2,Intensity_MeanIntensity_enhanced_gold_b3,Intensity_MeanIntensity_enhanced_red_b1,Intensity_MeanIntensity_enhanced_red_b2,Intensity_MeanIntensity_enhanced_red_b3,Intensity_MedianIntensity_enhanced_cy7_b1,Intensity_MedianIntensity_enhanced_cy7_b2,Intensity_MedianIntensity_enhanced_cy7_b3,Intensity_MedianIntensity_enhanced_farred_b1,Intensity_MedianIntensity_enhanced_farred_b2,Intensity_MedianIntensity_enhanced_farred_b3,Intensity_MedianIntensity_enhanced_gold_b1,Intensity_MedianIntensity_enhanced_gold_b2,Intensity_MedianIntensity_enhanced_gold_b3,Intensity_MedianIntensity_enhanced_red_b1,Intensity_MedianIntensity_enhanced_red_b2,Intensity_MedianIntensity_enhanced_red_b3,Intensity_MinIntensity_enhanced_cy7_b1,Intensity_MinIntensity_enhanced_cy7_b2,Intensity_MinIntensity_enhanced_cy7_b3,Intensity_MinIntensity_enhanced_farred_b1,Intensity_MinIntensity_enhanced_farred_b2,Intensity_MinIntensity_enhanced_farred_b3,Intensity_MinIntensity_enhanced_gold_b1,Intensity_MinIntensity_enhanced_gold_b2,Intensity_MinIntensity_enhanced_gold_b3,Intensity_MinIntensity_enhanced_red_b1,Intensity_MinIntensity_enhanced_red_b2,Intensity_MinIntensity_enhanced_red_b3,Intensity_StdIntensity_enhanced_cy7_b1,Intensity_StdIntensity_enhanced_cy7_b2,Intensity_StdIntensity_enhanced_cy7_b3,Intensity_StdIntensity_enhanced_farred_b1,Intensity_StdIntensity_enhanced_farred_b2,Intensity_StdIntensity_enhanced_farred_b3,Intensity_StdIntensity_enhanced_gold_b1,Intensity_StdIntensity_enhanced_gold_b2,Intensity_StdIntensity_enhanced_gold_b3,Intensity_StdIntensity_enhanced_red_b1,Intensity_StdIntensity_enhanced_red_b2,Intensity_StdIntensity_enhanced_red_b3,Intensity_UpperQuartileIntensity_enhanced_cy7_b1,Intensity_UpperQuartileIntensity_enhanced_cy7_b2,Intensity_UpperQuartileIntensity_enhanced_cy7_b3,Intensity_UpperQuartileIntensity_enhanced_farred_b1,Intensity_UpperQuartileIntensity_enhanced_farred_b2,Intensity_UpperQuartileIntensity_enhanced_farred_b3,Intensity_UpperQuartileIntensity_enhanced_gold_b1,Intensity_UpperQuartileIntensity_enhanced_gold_b2,Intensity_UpperQuartileIntensity_enhanced_gold_b3,Intensity_UpperQuartileIntensity_enhanced_red_b1,Intensity_UpperQuartileIntensity_enhanced_red_b2,Intensity_UpperQuartileIntensity_enhanced_red_b3,Location_Center_X,Location_Center_Y,Number_Object_Number,Parent_ecad_cells
10,119,MAX_ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep2A_liver_reg14_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b3_501_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b1_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b2_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b3_501,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,7.493922593,0.010254063,0.011947814,0.01341268,0.011841001,0.043411918,0.013458457,0.0483711,0.420233463,0.025085832,2.525719058,0.056260017,0.574731071,6.10E-05,9.16E-05,4.58E-05,3.05E-05,0.000381476,0.00015259,0.000579843,0.003753719,0.000213626,0.037262529,0.000198368,0.005416952,0.001022354,0.00077821,0.001739528,0.001068132,0.003204395,0.001129168,0.002822919,0.046845198,0.001632715,0.138353541,0.004547189,0.039459828,0.000256352,0.000298695,0.000335317,0.000296025,0.001085298,0.000336461,0.001209278,0.010505837,0.000627146,0.063142976,0.0014065,0.014368277,0.000198367,0.00030518,0.000183108,0.000213626,0.0009308,0.000259403,0.001312276,0.006332494,0.000595102,0.058091097,0.001113908,0.01170367,0,0,0,0,0,0,0,0,0,0.013382159,0,0,0.000243122,0.000231311,0.000415644,0.000295072,0.000856799,0.000301862,0.000849941,0.010998421,0.000476033,0.034310658,0.001304405,0.010381847,0.000411994,0.000503548,0.00047303,0.000457771,0.00187686,0.000427253,0.00187686,0.0158999,0.001068132,0.096803233,0.002624552,0.021362629,1942.225,215.35,119,37
10,120,MAX_ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep2A_liver_reg14_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b3_501_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b1_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b2_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b3_501,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,14.32585201,0.023422599,0.015609979,0.023941405,0.021469444,0.035660333,0.021393149,0.053589685,0.599588009,0.052140078,4.361379452,0.060486766,1.649866529,0.000278477,0.000141146,0.000129702,0.000167849,1.14E-05,0.000156405,0.000717174,0.003288319,0.000518807,0.02775616,0,0.011734185,0.001510643,0.001113909,0.001922637,0.001434348,0.002410925,0.001327535,0.003067063,0.075272754,0.004272526,0.461188674,0.005569544,0.196108952,0.000478012,0.000318571,0.0004886,0.000438152,0.000727762,0.000436595,0.001093667,0.01223649,0.001064083,0.089007744,0.001234424,0.033670745,0.000442512,0.000282292,0.000389105,0.000350958,0.000709544,0.000358587,0.001037613,0.00655375,0.000961318,0.055344474,0.000617991,0.019630732,0,0,0,0,0,0,0,0,0,0.004409857,0,0.002761886,0.000322478,0.000254468,0.000441641,0.000344969,0.00064409,0.000350311,0.000674915,0.016297282,0.00079753,0.105145184,0.001484564,0.040113636,0.000671397,0.000411994,0.000701915,0.000663767,0.001220722,0.000659953,0.001525902,0.013996338,0.001495384,0.105336841,0.002086671,0.035702298,2003.346939,214.6530612,120,34
10,121,MAX_ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep2A_liver_reg14_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b3_501_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b1_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b2_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b3_501,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,18.07866605,0.006073091,0.004348821,0.006744488,0.017776761,0.05914397,0.009872587,0.029098956,0.10872053,0.018768597,0.530876629,0.15327687,0.304447997,0.000400549,0.000129702,0.000434882,0.001300832,0.005104143,0.000759136,0.002403296,0.009102006,0.001346609,0.036293583,0.01168078,0.018814373,0.001083391,0.001052873,0.000961318,0.002563516,0.007553216,0.001342794,0.003646906,0.012985428,0.002487221,0.065766387,0.019668879,0.042313267,0.000552099,0.000395347,0.000613135,0.001616069,0.005376725,0.000897508,0.00264536,0.009883685,0.001706236,0.048261512,0.013934261,0.027677091,0.000518807,0.000366217,0.000717174,0.001770047,0.005760281,0.000961318,0.002624552,0.010666057,0.001800565,0.056961931,0.016350041,0.02982376,0.000198367,0,0,0.000564584,0.002136264,0.000320439,0.001220722,0.005264361,0.000793469,0.021942474,0.004806591,0.006652933,0.000261946,0.000313356,0.000275495,0.000529007,0.001756232,0.000263879,0.00073166,0.0023574,0.000525206,0.013509402,0.004763898,0.011280682,0.000743877,0.000652323,0.000835431,0.002002747,0.00694667,0.001132982,0.003364614,0.011951628,0.002197299,0.058575569,0.017971312,0.040039672,1735.454545,219.1818182,121,40
10,122,MAX_ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep2A_liver_reg14_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b3_501_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b1_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b2_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b3_501,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,39.87097662,0.010330358,0.013061723,0.011917296,0.032150761,0.072693982,0.018219272,0.045746546,0.168200202,0.031326774,1.235568747,0.217563147,0.509514064,0.000450141,0.00047303,0.000190738,0.001518273,0.003238728,0.000888838,0.002002746,0.007576105,0.001422904,0.051533528,0.007686732,0.02293813,0.001174945,0.001266499,0.001724269,0.003463798,0.007858396,0.001922637,0.005539025,0.015732052,0.003067063,0.120988786,0.024307622,0.043595031,0.000607668,0.000768337,0.000701017,0.001891221,0.004276117,0.001071722,0.002690973,0.00989413,0.001842751,0.072680515,0.012797832,0.029971416,0.000564584,0.000885023,0.000732433,0.001960784,0.004310674,0.001075761,0.002700847,0.009971771,0.00186923,0.071473256,0.013076983,0.032097355,0.000137331,0,0,0.000747692,0.001266499,0.000335698,0.001297017,0.004013123,0.000564584,0.030060276,0.00297551,0.011062793,0.000276414,0.000374096,0.000529273,0.000676406,0.001789099,0.000365525,0.000977866,0.003557569,0.000696381,0.02772952,0.005913966,0.009976172,0.000839246,0.001136797,0.001239796,0.002380408,0.005260548,0.001304646,0.00320058,0.01373312,0.002429999,0.101796746,0.017990387,0.039757386,1757.235294,219.6470588,122,30
10,123,MAX_ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep2A_liver_reg14_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b3_501_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b1_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b2_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b3_501,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,10.93138638,0.00296025,0.004562448,0.003494316,0.011474784,0.039856565,0.011337453,0.018188755,0.062943465,0.012542916,0.414847013,0.074448774,0.185107198,0.000228885,0.000411994,0.000381476,0.001174945,0.004180972,0.000961318,0.001922637,0.007186998,0.001205463,0.047867551,0.008789197,0.020309754,0.000671397,0.001190204,0.001266499,0.002456703,0.007354849,0.002441444,0.003753719,0.010421913,0.002548257,0.067246504,0.012207218,0.028732739,0.000370031,0.000570306,0.00043679,0.001434348,0.004982071,0.001417182,0.002273594,0.007867933,0.001567864,0.051855877,0.009306097,0.0231384,0.000427253,0.000457771,0.000427253,0.001541161,0.004867628,0.001129168,0.00202945,0.007431144,0.001739528,0.050751504,0.009277485,0.025192648,0.00015259,0.00030518,0,0.000640879,0.002410926,0.000686656,0.001678492,0.006042574,0.000534066,0.046646826,0.007492181,0.016159303,0.000158714,0.000267135,0.00036843,0.000573991,0.001464449,0.000635746,0.000631178,0.001304757,0.000559548,0.006322631,0.001467316,0.004196766,0.000457771,0.000762951,0.000549325,0.002044709,0.006424048,0.00233463,0.002639811,0.009033341,0.001815824,0.054367892,0.010574505,0.027985051,1979,220.5,123,34
10,124,MAX_ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep2A_liver_reg14_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b3_501_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b1_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b2_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b3_501,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,12.27065089,0.00857557,0.011932555,0.011154345,0.007232776,0.011474784,0.005218585,0.014160372,0.45741968,0.016479744,1.320485242,0.050888838,0.21489282,0.00015259,0.000274662,0.000228885,6.87E-05,6.87E-05,0,9.16E-05,0.006729228,0.000183108,0.040482182,0,0.004852373,0.001144427,0.001312276,0.001113909,0.000747692,0.001419089,0.000762951,0.001968414,0.086121917,0.002258335,0.123720147,0.014236667,0.032028683,0.000389799,0.000542389,0.000507016,0.000328763,0.000521581,0.000237208,0.000643653,0.020791804,0.000749079,0.060022056,0.002313129,0.009767855,0.000442512,0.000640879,0.000534066,0.000366217,0.000411993,0.000183108,0.000640879,0.010681314,0.000595102,0.057236589,0.001052873,0.008407727,0,0,0,0,0,0,0,0.002700847,0,0.004440375,0,0,0.000276916,0.000348042,0.000349717,0.000275191,0.00048456,0.00024672,0.000549703,0.021299466,0.000651377,0.0343243,0.003481312,0.007288642,0.000556954,0.000801099,0.000839246,0.000640879,0.001022354,0.00047303,0.00109865,0.032768749,0.001258869,0.089715417,0.003845273,0.014152743,1351.863636,220.4545455,124,43
10,125,MAX_ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep2A_liver_reg14_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b3_501_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b1_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b2_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b3_501,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,13.66456338,0.000610361,0.000244144,0.001541161,0.000854505,0.001953155,0.000518807,0.001388571,0.009948883,0.000488289,0.121293958,0.003646906,0.017135881,0.00030518,0.000122072,0.000770581,0.000427253,0.000976578,0.000259403,0.000694285,0.004974442,0.000244144,0.060646979,0.001823453,0.00856794,0.000503548,0.000244144,0.000854505,0.000686656,0.001434348,0.000518807,0.001358053,0.009063859,0.000488289,0.083527878,0.003646906,0.008773938,0.00030518,0.000122072,0.000770581,0.000427253,0.000976578,0.000259403,0.000694285,0.004974442,0.000244144,0.060646979,0.001823453,0.00856794,0.000503548,0.000244144,0.000854505,0.000686656,0.001434348,0.000518807,0.001358053,0.009063859,0.000488289,0.083527878,0.003646906,0.008773938,0.000106813,0,0.000686656,0.000167849,0.000518807,0,3.05E-05,0.000885024,0,0.03776608,0,0.008361943,0.000198367,0.000122072,8.39E-05,0.000259403,0.000457771,0.000259403,0.000663767,0.004089418,0.000244144,0.022880899,0.001823453,0.000205997,0.000503548,0.000244144,0.000854505,0.000686656,0.001434348,0.000518807,0.001358053,0.009063859,0.000488289,0.083527878,0.003646906,0.008773938,1353,223.5,125,43
10,126,MAX_ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep2A_liver_reg14_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b3_501_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b1_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b2_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b3_501,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,20.89049201,0.010101472,0.0099794,0.008957046,0.027618831,0.086045624,0.014328222,0.040695812,0.169451446,0.023193714,0.948775493,0.195788515,0.497505154,0.000442512,0.000442512,0.0004654,0.001434348,0.004707408,0.000663767,0.001518273,0.009372855,0.000980392,0.047795072,0.010170138,0.024467841,0.001174945,0.001617456,0.001052873,0.00328069,0.009338521,0.001922637,0.004745556,0.015533685,0.003448539,0.106645308,0.020386055,0.051712822,0.000673431,0.000665293,0.000597136,0.001841255,0.005736375,0.000955215,0.002713054,0.011296763,0.001546248,0.0632517,0.013052568,0.03316701,0.000740063,0.000663767,0.00062562,0.001693752,0.005958648,0.001045243,0.00327306,0.011108569,0.001380941,0.06092928,0.012413215,0.035431448,1.53E-05,0,6.10E-05,0.000915541,0.003036546,0.00015259,0.000854505,0.005111773,0.000503548,0.03237965,0.004959183,0.014862288,0.000360099,0.000386058,0.000241579,0.000653107,0.001674015,0.000486052,0.001208545,0.002895296,0.000758926,0.021932446,0.004157602,0.012239931,0.001033799,0.000774395,0.000789654,0.002273594,0.006527046,0.001384756,0.003570611,0.014145114,0.002304112,0.08831159,0.017048142,0.045613032,1739.066667,222.2666667,126,40
10,127,MAX_ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep2A_liver_reg14_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b3_501_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b1_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b2_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b3_501,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,9.20509954,0.025375753,0.019150072,0.038788434,0.042496376,0.069977875,0.035553521,0.085694667,0.816250877,0.066712444,4.105622903,0.210193021,2.148683816,0.000331884,0.000164034,0.000507362,0.000576028,0.000572213,0.000469215,0.000873579,0.007969023,0.000846876,0.027111469,0.002548257,0.016113523,0.001068132,0.001190204,0.001907378,0.001663233,0.003768978,0.001586938,0.007354848,0.056717787,0.003845274,0.373174638,0.008407719,0.197528034,0.000497564,0.000375492,0.000760558,0.000833262,0.001372115,0.000697128,0.001680288,0.016004919,0.001308087,0.08050241,0.004121432,0.042131055,0.000556954,0.000350958,0.000793469,0.000846876,0.001258869,0.000671397,0.001190204,0.011161975,0.001205463,0.046372168,0.004020752,0.026970316,0,0,0,0,0,0,0,0.000808729,0,0.01881437,0,0.003616385,0.000247581,0.000294524,0.000431732,0.000384629,0.001040736,0.000389845,0.001453574,0.012609487,0.000747121,0.08089854,0.002386734,0.043260057,0.000671397,0.000587472,0.001056687,0.001129168,0.002162966,0.000965133,0.002449073,0.019943543,0.001785306,0.108037688,0.006446936,0.050110627,1813.568627,223.5294118,127,39
10,128,MAX_ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1_MMStack.ome_GFP_ALLphal_cells_image.tiff,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_DAPI_align.tiff,MAX_ACT-V30_LNP_rep2A_liver_reg14_b1_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b2_1_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_reg14_b3_501_MMStack.ome.tif,MAX_ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1_MMStack.ome_GFP_ecad_cells_image.tiff,example_images/ACT-V30_LNP_rep2A_liver_phalloidin_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b1_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b2_1,example_images/ACT-V30_LNP_rep2A_liver_reg14_b3_501,example_images/ACT-V30_LNP_rep2A_liver_Ecad_beforeISS-reg14_1,41.77532235,0.005966278,0.00920119,0.010971237,0.009796292,0.1659266,0.01045243,0.034988937,0.041321432,0.030533306,1.223529413,0.048661003,0.897077844,0.000122072,0.000339513,0.000400549,0.000125887,0.004959182,0.000370031,0.00101854,0.000129702,0.000980392,0.027103834,0.000740062,0.016433967,0.000701915,0.00109865,0.001022354,0.001373312,0.020813305,0.000839246,0.0040589,0.004989699,0.002517739,0.188448921,0.008896008,0.154345006,0.000284108,0.000438152,0.00052244,0.00046649,0.007901267,0.000497735,0.00166614,0.001967687,0.001453967,0.058263305,0.002317191,0.042717993,0.000343328,0.000411994,0.000564584,0.000404364,0.006729228,0.000427253,0.001617456,0.002090486,0.001441978,0.041641876,0.002052337,0.030449376,0,0,9.16E-05,0,0.001602197,0,0.000320439,0,0.000228886,0.005081251,0,0.006927602,0.000195097,0.000276519,0.000236106,0.000383275,0.004879908,0.000227767,0.00093843,0.001669727,0.000601009,0.047021073,0.002189131,0.036676264,0.000411994,0.000621805,0.000656138,0.000839246,0.011902038,0.000701915,0.002086671,0.003322653,0.002006561,0.091138329,0.004154266,0.063561447,1547,225,128,38
